NODE_ID,X,Y,Z,HF_X,HF_Y,HF_Z
   124540.,  0.156522,  0.804348,  0.131250,  0.580857, -0.565818, 25.027799
   124542.,  0.156522,  0.804348,  0.112500,  0.576850, -0.561901, 25.135857
   124544.,  0.156522,  0.804347,  0.093750,  0.568402, -0.553651, 25.242823
   124546.,  0.156522,  0.804347,  0.075000,  0.555539, -0.541098, 25.347886
   124548.,  0.156522,  0.804347,  0.056250,  0.538317, -0.524301, 25.450234
   124550.,  0.156522,  0.804347,  0.037500,  0.516829, -0.503353, 25.549047
   124552.,  0.156522,  0.804347,  0.018750,  0.491208, -0.478388, 25.643513
   124555.,  0.156522,  0.823913,  0.131250,  0.521204, -0.519212, 25.026043
   124557.,  0.156522,  0.823913,  0.112500,  0.517580, -0.515596, 25.129750
   124559.,  0.156522,  0.823913,  0.093750,  0.509957, -0.507993, 25.232384
   124561.,  0.156522,  0.823913,  0.075000,  0.498367, -0.496438, 25.333162
   124563.,  0.156522,  0.823913,  0.056250,  0.482869, -0.480990, 25.431304
   124565.,  0.156522,  0.823912,  0.037500,  0.463553, -0.461741, 25.526026
   124567.,  0.156522,  0.823912,  0.018750,  0.440546, -0.438819, 25.616560
   124570.,  0.156522,  0.843478,  0.131250,  0.468693, -0.468685, 25.024430
   124572.,  0.156522,  0.843478,  0.112500,  0.465412, -0.465404, 25.124164
   124574.,  0.156522,  0.843478,  0.093750,  0.458526, -0.458518, 25.222847
   124576.,  0.156522,  0.843478,  0.075000,  0.448068, -0.448060, 25.319724
   124578.,  0.156522,  0.843478,  0.056250,  0.434097, -0.434090, 25.414041
   124580.,  0.156522,  0.843478,  0.037500,  0.416701, -0.416694, 25.505049
   124582.,  0.156522,  0.843478,  0.018750,  0.396000, -0.395993, 25.592016
   124585.,  0.156522,  0.863043,  0.131250,  0.423167, -0.415096, 25.022977
   124587.,  0.156522,  0.863043,  0.112500,  0.420189, -0.412180, 25.119148
   124589.,  0.156522,  0.863043,  0.093750,  0.413948, -0.406063, 25.214293
   124591.,  0.156522,  0.863043,  0.075000,  0.404479, -0.396782, 25.307679
   124593.,  0.156522,  0.863043,  0.056250,  0.391840, -0.384390, 25.398577
   124595.,  0.156522,  0.863043,  0.037500,  0.376115, -0.368970, 25.486270
   124597.,  0.156522,  0.863043,  0.018750,  0.357415, -0.350629, 25.570057
   124600.,  0.156522,  0.882609,  0.131250,  0.384406, -0.359162, 25.021697
   124602.,  0.156522,  0.882609,  0.112500,  0.381690, -0.356630, 25.114741
   124604.,  0.156522,  0.882609,  0.093750,  0.376003, -0.351326, 25.206783
   124606.,  0.156522,  0.882609,  0.075000,  0.367382, -0.343282, 25.297110
   124608.,  0.156522,  0.882608,  0.056250,  0.355882, -0.332547, 25.385016
   124610.,  0.156522,  0.882608,  0.037500,  0.341583, -0.319195, 25.469810
   124612.,  0.156522,  0.882608,  0.018750,  0.324589, -0.303320, 25.550817
   124615.,  0.156522,  0.902174,  0.131250,  0.352163, -0.301464, 25.020600
   124617.,  0.156522,  0.902174,  0.112500,  0.349665, -0.299334, 25.110973
   124619.,  0.156522,  0.902174,  0.093750,  0.344443, -0.294874, 25.200364
   124621.,  0.156522,  0.902174,  0.075000,  0.336531, -0.288113, 25.288080
   124623.,  0.156522,  0.902174,  0.056250,  0.325982, -0.279095, 25.373436
   124625.,  0.156522,  0.902174,  0.037500,  0.312872, -0.267881, 25.455760
   124627.,  0.156522,  0.902174,  0.018750,  0.297298, -0.254554, 25.534400
   124630.,  0.156522,  0.921739,  0.131250,  0.326185, -0.242473, 25.019694
   124632.,  0.156522,  0.921739,  0.112500,  0.323866, -0.240756, 25.107864
   124634.,  0.156522,  0.921739,  0.093750,  0.319020, -0.237164, 25.195072
   124636.,  0.156522,  0.921739,  0.075000,  0.311681, -0.231721, 25.280638
   124638.,  0.156522,  0.921739,  0.056250,  0.301901, -0.224462, 25.363895
   124640.,  0.156522,  0.921739,  0.037500,  0.289750, -0.215439, 25.444188
   124642.,  0.156522,  0.921739,  0.018750,  0.275321, -0.204717, 25.520882
   124645.,  0.156522,  0.941304,  0.131250,  0.306245, -0.182561, 25.018984
   124647.,  0.156522,  0.941304,  0.112500,  0.304063, -0.181266, 25.105432
   124649.,  0.156522,  0.941304,  0.093750,  0.299507, -0.178559, 25.190933
   124651.,  0.156522,  0.941304,  0.075000,  0.292610, -0.174458, 25.274819
   124653.,  0.156522,  0.941304,  0.056250,  0.283420, -0.168990, 25.356436
   124655.,  0.156522,  0.941304,  0.037500,  0.272008, -0.162194, 25.435143
   124657.,  0.156521,  0.941304,  0.018750,  0.258458, -0.154120, 25.510318
   124660.,  0.156522,  0.960870,  0.131250,  0.292149, -0.122024, 25.018475
   124662.,  0.156522,  0.960870,  0.112500,  0.290065, -0.121158, 25.103688
   124664.,  0.156521,  0.960870,  0.093750,  0.285714, -0.119348, 25.187964
   124666.,  0.156521,  0.960870,  0.075000,  0.279129, -0.116605, 25.270647
   124668.,  0.156521,  0.960870,  0.056250,  0.270358, -0.112949, 25.351089
   124670.,  0.156521,  0.960870,  0.037500,  0.259467, -0.108405, 25.428659
   124672.,  0.156521,  0.960870,  0.018750,  0.246539, -0.103008, 25.502748
   124675.,  0.156522,  0.980435,  0.131250,  0.283751, -0.061104, 25.018168
   124677.,  0.156521,  0.980435,  0.112500,  0.281725, -0.060670, 25.102638
   124679.,  0.156521,  0.980435,  0.093750,  0.277497, -0.059763, 25.186178
   124681.,  0.156521,  0.980435,  0.075000,  0.271099, -0.058389, 25.268137
   124683.,  0.156521,  0.980435,  0.056250,  0.262577, -0.056557, 25.347873
   124685.,  0.156520,  0.980435,  0.037500,  0.251997, -0.054282, 25.424761
   124687.,  0.156520,  0.980435,  0.018750,  0.239440, -0.051579, 25.498195
   124690.,  0.176087,  0.569565,  0.131250,  1.891945, -0.456410, 25.052181
   124692.,  0.176088,  0.569565,  0.112500,  1.882621, -0.454126, 25.229628
   124694.,  0.176088,  0.569565,  0.093750,  1.860524, -0.448794, 25.407224
   124696.,  0.176088,  0.569565,  0.075000,  1.824790, -0.440097, 25.584180
   124698.,  0.176089,  0.569565,  0.056250,  1.774518, -0.428351, 25.758926
   124700.,  0.176089,  0.569565,  0.037500,  1.708496, -0.412358, 25.931704
   124702.,  0.176090,  0.569566,  0.018750,  1.626773, -0.392179, 26.098205
   124705.,  0.176087,  0.589131,  0.131250,  1.804141, -0.558739, 25.051661
   124707.,  0.176088,  0.589131,  0.112500,  1.794877, -0.555736, 25.226034
   124709.,  0.176088,  0.589131,  0.093750,  1.773229, -0.548849, 25.400377
   124711.,  0.176089,  0.589131,  0.075000,  1.738438, -0.537828, 25.573835
   124713.,  0.176089,  0.589131,  0.056250,  1.689764, -0.522543, 25.745155
   124715.,  0.176089,  0.589131,  0.037500,  1.626635, -0.502827, 25.912369
   124717.,  0.176090,  0.589131,  0.018750,  1.548825, -0.478638, 26.073821
   124720.,  0.176087,  0.608696,  0.131250,  1.702462, -0.643956, 25.050374
   124722.,  0.176088,  0.608696,  0.112500,  1.693408, -0.640390, 25.220437
   124724.,  0.176088,  0.608696,  0.093750,  1.672535, -0.632289, 25.390277
   124726.,  0.176088,  0.608696,  0.075000,  1.639213, -0.619457, 25.558980
   124728.,  0.176089,  0.608696,  0.056250,  1.592820, -0.601695, 25.725282
   124730.,  0.176089,  0.608696,  0.037500,  1.532907, -0.578875, 25.887630
   124732.,  0.176090,  0.608696,  0.018750,  1.459323, -0.550969, 26.044134
   124735.,  0.176087,  0.628261,  0.131250,  1.590908, -0.711067, 25.048839
   124737.,  0.176088,  0.628261,  0.112500,  1.582138, -0.707007, 25.213983
   124739.,  0.176088,  0.628261,  0.093750,  1.562190, -0.697888, 25.378713
   124741.,  0.176088,  0.628261,  0.075000,  1.530557, -0.683520, 25.542104
   124743.,  0.176089,  0.628261,  0.056250,  1.486750, -0.663726, 25.702931
   124745.,  0.176089,  0.628261,  0.037500,  1.430426, -0.638390, 25.859684
   124747.,  0.176089,  0.628262,  0.018750,  1.361500, -0.607503, 26.010648
   124750.,  0.176087,  0.647826,  0.131250,  1.473436, -0.759727, 25.047079
   124752.,  0.176088,  0.647826,  0.112500,  1.465023, -0.755258, 25.206812
   124754.,  0.176088,  0.647826,  0.093750,  1.446131, -0.745326, 25.365954
   124756.,  0.176088,  0.647826,  0.075000,  1.416367, -0.729764, 25.523565
   124758.,  0.176088,  0.647827,  0.056250,  1.375363, -0.708419, 25.678463
   124760.,  0.176089,  0.647827,  0.037500,  1.322876, -0.681204, 25.829233
   124762.,  0.176089,  0.647827,  0.018750,  1.258882, -0.648133, 25.974282
   124765.,  0.176087,  0.667391,  0.131250,  1.353694, -0.790463, 25.045125
   124767.,  0.176087,  0.667392,  0.112500,  1.345703, -0.785679, 25.199081
   124769.,  0.176088,  0.667392,  0.093750,  1.327970, -0.775153, 25.352290
   124771.,  0.176088,  0.667392,  0.075000,  1.300204, -0.758746, 25.503810
   124773.,  0.176088,  0.667392,  0.056250,  1.262141, -0.736338, 25.652497
   124775.,  0.176088,  0.667392,  0.037500,  1.213627, -0.707871, 25.797026
   124777.,  0.176089,  0.667392,  0.018750,  1.154692, -0.673390, 25.935927
   124780.,  0.176087,  0.686957,  0.131250,  1.234854, -0.804424, 25.043020
   124782.,  0.176087,  0.686957,  0.112500,  1.227340, -0.799428, 25.190954
   124784.,  0.176088,  0.686957,  0.093750,  1.210837, -0.788531, 25.338018
   124786.,  0.176088,  0.686957,  0.075000,  1.185143, -0.771626, 25.483267
   124788.,  0.176088,  0.686957,  0.056250,  1.150081, -0.748629, 25.625600
   124790.,  0.176088,  0.686957,  0.037500,  1.105571, -0.719515, 25.763776
   124792.,  0.176088,  0.686957,  0.018750,  1.051685, -0.684353, 25.896442
   124795.,  0.176087,  0.706522,  0.131250,  1.119528, -0.803198, 25.040807
   124797.,  0.176087,  0.706522,  0.112500,  1.112526, -0.798093, 25.182603
   124799.,  0.176087,  0.706522,  0.093750,  1.097292, -0.787043, 25.323432
   124801.,  0.176088,  0.706522,  0.075000,  1.073691, -0.769973, 25.462355
   124803.,  0.176088,  0.706522,  0.056250,  1.041616, -0.746833, 25.598317
   124805.,  0.176088,  0.706522,  0.037500,  1.001047, -0.717630, 25.730153
   124807.,  0.176088,  0.706522,  0.018750,  0.952087, -0.682455, 25.856618
   124810.,  0.176087,  0.726087,  0.131250,  1.009736, -0.788619, 25.038536
   124812.,  0.176087,  0.726087,  0.112500,  1.003268, -0.783504, 25.174190
   124814.,  0.176087,  0.726087,  0.093750,  0.989306, -0.772506, 25.308808
   124816.,  0.176087,  0.726087,  0.075000,  0.967768, -0.755577, 25.441464
   124818.,  0.176087,  0.726087,  0.056250,  0.938605, -0.732700, 25.571146
   124820.,  0.176088,  0.726088,  0.037500,  0.901837, -0.703908, 25.696762
   124822.,  0.176088,  0.726088,  0.018750,  0.857591, -0.669313, 25.817164
   124825.,  0.176087,  0.745652,  0.131250,  0.906944, -0.762603, 25.036253
   124827.,  0.176087,  0.745652,  0.112500,  0.901013, -0.757569, 25.165867
   124829.,  0.176087,  0.745653,  0.093750,  0.888296, -0.746807, 25.294400
   124831.,  0.176087,  0.745653,  0.075000,  0.868751, -0.730295, 25.420946
   124833.,  0.176087,  0.745653,  0.056250,  0.842369, -0.708038, 25.544534
   124835.,  0.176087,  0.745653,  0.037500,  0.809203, -0.680094, 25.664139
   124837.,  0.176087,  0.745653,  0.018750,  0.769391, -0.646590, 25.778697
   124840.,  0.176087,  0.765218,  0.131250,  0.812122, -0.727025, 25.034002
   124842.,  0.176087,  0.765218,  0.112500,  0.806716, -0.722154, 25.157770
   124844.,  0.176087,  0.765218,  0.093750,  0.795191, -0.711791, 25.280434
   124846.,  0.176087,  0.765218,  0.075000,  0.777533, -0.695930, 25.401109
   124848.,  0.176087,  0.765218,  0.056250,  0.753763, -0.674601, 25.518865
   124850.,  0.176087,  0.765218,  0.037500,  0.723954, -0.647877, 25.632739
   124852.,  0.176087,  0.765218,  0.018750,  0.688249, -0.615895, 25.741743
   124855.,  0.176087,  0.784782,  0.131250,  0.725825, -0.683634, 25.031824
   124857.,  0.176087,  0.784782,  0.112500,  0.720923, -0.678998, 25.150019
   124859.,  0.176087,  0.784782,  0.093750,  0.710519, -0.669170, 25.267103
   124861.,  0.176087,  0.784782,  0.075000,  0.694620, -0.654164, 25.382215
   124863.,  0.176087,  0.784782,  0.056250,  0.673264, -0.634020, 25.494467
   124865.,  0.176087,  0.784782,  0.037500,  0.646538, -0.608824, 25.602948
   124867.,  0.176087,  0.784781,  0.018750,  0.614585, -0.578718, 25.706738
   124870.,  0.176087,  0.804348,  0.131250,  0.648281, -0.633994, 25.029753
   124872.,  0.176087,  0.804348,  0.112500,  0.643849, -0.629651, 25.142713
   124874.,  0.176087,  0.804347,  0.093750,  0.634477, -0.620474, 25.254567
   124876.,  0.176087,  0.804347,  0.075000,  0.620186, -0.606484, 25.364481
   124878.,  0.176087,  0.804347,  0.056250,  0.601027, -0.587735, 25.471604
   124880.,  0.176087,  0.804347,  0.037500,  0.577092, -0.564317, 25.575074
   124882.,  0.176087,  0.804347,  0.018750,  0.548521, -0.536371, 25.674029
   124885.,  0.176087,  0.823913,  0.131250,  0.579475, -0.579466, 25.027819
   124887.,  0.176087,  0.823913,  0.112500,  0.575473, -0.575464, 25.135935
   124889.,  0.176087,  0.823913,  0.093750,  0.567037, -0.567028, 25.242960
   124891.,  0.176087,  0.823913,  0.075000,  0.554196, -0.554187, 25.348084
   124893.,  0.176087,  0.823912,  0.056250,  0.537007, -0.536998, 25.450494
   124895.,  0.176087,  0.823912,  0.037500,  0.515564, -0.515555, 25.549368
   124897.,  0.176087,  0.823912,  0.018750,  0.490001, -0.489993, 25.643897
   124900.,  0.176087,  0.843478,  0.131250,  0.519221, -0.521196, 25.026043
   124902.,  0.176087,  0.843478,  0.112500,  0.515605, -0.517572, 25.129750
   124904.,  0.176087,  0.843478,  0.093750,  0.508003, -0.509949, 25.232384
   124906.,  0.176087,  0.843478,  0.075000,  0.496447, -0.498359, 25.333163
   124908.,  0.176087,  0.843478,  0.056250,  0.480999, -0.482861, 25.431304
   124910.,  0.176087,  0.843478,  0.037500,  0.461749, -0.463546, 25.526027
   124912.,  0.176087,  0.843477,  0.018750,  0.438827, -0.440540, 25.616561
   124915.,  0.176087,  0.863043,  0.131250,  0.467224, -0.460126, 25.024445
   124917.,  0.176087,  0.863043,  0.112500,  0.463949, -0.456910, 25.124208
   124919.,  0.176087,  0.863043,  0.093750,  0.457076, -0.450155, 25.222920
   124921.,  0.176087,  0.863043,  0.075000,  0.446641, -0.439895, 25.319825
   124923.,  0.176087,  0.863043,  0.056250,  0.432705, -0.426186, 25.414165
   124925.,  0.176087,  0.863043,  0.037500,  0.415357, -0.409113, 25.505197
   124927.,  0.176087,  0.863043,  0.018750,  0.394717, -0.388793, 25.592185
   124930.,  0.176087,  0.882609,  0.131250,  0.423135, -0.397011, 25.023038
   124932.,  0.176087,  0.882609,  0.112500,  0.420152, -0.394225, 25.119349
   124934.,  0.176087,  0.882608,  0.093750,  0.413905, -0.388379, 25.214631
   124936.,  0.176087,  0.882608,  0.075000,  0.404428, -0.379507, 25.308149
   124938.,  0.176087,  0.882608,  0.056250,  0.391782, -0.367660, 25.399175
   124940.,  0.176087,  0.882608,  0.037500,  0.376052, -0.352915, 25.486989
   124942.,  0.176087,  0.882608,  0.018750,  0.357350, -0.335375, 25.570890
   124945.,  0.176087,  0.902174,  0.131250,  0.386585, -0.332442, 25.021835
   124947.,  0.176087,  0.902174,  0.112500,  0.383849, -0.330100, 25.115201
   124949.,  0.176087,  0.902174,  0.093750,  0.378124, -0.325195, 25.207560
   124951.,  0.176087,  0.902174,  0.075000,  0.369447, -0.317753, 25.298197
   124953.,  0.176087,  0.902174,  0.056250,  0.357876, -0.307821, 25.386404
   124955.,  0.176087,  0.902174,  0.037500,  0.343491, -0.295465, 25.471486
   124957.,  0.176087,  0.902174,  0.018750,  0.326398, -0.280772, 25.552766
   124960.,  0.176087,  0.921739,  0.131250,  0.357225, -0.266866, 25.020841
   124962.,  0.176087,  0.921739,  0.112500,  0.354689, -0.264982, 25.111785
   124964.,  0.176087,  0.921739,  0.093750,  0.349387, -0.261038, 25.201741
   124966.,  0.176087,  0.921739,  0.075000,  0.341355, -0.255056, 25.290011
   124968.,  0.176087,  0.921739,  0.056250,  0.330650, -0.247076, 25.375903
   124970.,  0.176087,  0.921739,  0.037500,  0.317347, -0.237151, 25.458743
   124972.,  0.176087,  0.921739,  0.018750,  0.301547, -0.225354, 25.537875
   124975.,  0.176087,  0.941304,  0.131250,  0.334741, -0.200621, 25.020064
   124977.,  0.176087,  0.941304,  0.112500,  0.332358, -0.199202, 25.109116
   124979.,  0.176087,  0.941304,  0.093750,  0.327382, -0.196233, 25.197197
   124981.,  0.176087,  0.941304,  0.075000,  0.319846, -0.191732, 25.283618
   124983.,  0.176087,  0.941304,  0.056250,  0.309806, -0.185728, 25.367706
   124985.,  0.176087,  0.941304,  0.037500,  0.297334, -0.178264, 25.448800
   124987.,  0.176087,  0.941304,  0.018750,  0.282525, -0.169394, 25.526258
   124990.,  0.176087,  0.960870,  0.131250,  0.318874, -0.133950, 25.019506
   124992.,  0.176087,  0.960870,  0.112500,  0.316601, -0.133001, 25.107204
   124994.,  0.176087,  0.960870,  0.093750,  0.311855, -0.131017, 25.193941
   124996.,  0.176087,  0.960870,  0.075000,  0.304670, -0.128010, 25.279041
   124998.,  0.176087,  0.960870,  0.056250,  0.295100, -0.124000, 25.361838
   125000.,  0.176087,  0.960870,  0.037500,  0.283215, -0.119015, 25.441682
   125002.,  0.176087,  0.960870,  0.018750,  0.269105, -0.113092, 25.517944
   125005.,  0.176087,  0.980435,  0.131250,  0.309433, -0.067031, 25.019170
   125007.,  0.176087,  0.980435,  0.112500,  0.307224, -0.066556, 25.106054
   125009.,  0.176087,  0.980435,  0.093750,  0.302616, -0.065563, 25.191984
   125011.,  0.176086,  0.980435,  0.075000,  0.295640, -0.064057, 25.276290
   125013.,  0.176086,  0.980435,  0.056250,  0.286350, -0.062050, 25.358311
   125015.,  0.176086,  0.980435,  0.037500,  0.274814, -0.059555, 25.437405
   125017.,  0.176086,  0.980435,  0.018750,  0.261121, -0.056591, 25.512949
   125020.,  0.195653,  0.569565,  0.131250,  2.203291, -0.545832, 25.055091
   125022.,  0.195653,  0.569565,  0.112500,  2.194216, -0.543549, 25.246023
   125024.,  0.195654,  0.569565,  0.093750,  2.171010, -0.537816, 25.438228
   125026.,  0.195654,  0.569565,  0.075000,  2.132183, -0.528143, 25.631086
   125028.,  0.195655,  0.569565,  0.056250,  2.076184, -0.514767, 25.822853
   125030.,  0.195655,  0.569565,  0.037500,  2.001125, -0.496062, 26.013793
   125032.,  0.195655,  0.569566,  0.018750,  1.906784, -0.472100, 26.198562
   125035.,  0.195653,  0.589130,  0.131250,  2.093673, -0.665698, 25.054818
   125037.,  0.195653,  0.589131,  0.112500,  2.084454, -0.662605, 25.242348
   125039.,  0.195653,  0.589131,  0.093750,  2.061503, -0.655089, 25.430830
   125041.,  0.195654,  0.589131,  0.075000,  2.023514, -0.642717, 25.619544
   125043.,  0.195654,  0.589131,  0.056250,  1.969200, -0.625199, 25.807113
   125045.,  0.195655,  0.589131,  0.037500,  1.897528, -0.602216, 25.991152
   125047.,  0.195655,  0.589131,  0.018750,  1.807980, -0.573639, 26.169567
   125050.,  0.195653,  0.608696,  0.131250,  1.967499, -0.763813, 25.053657
   125052.,  0.195653,  0.608696,  0.112500,  1.958311, -0.760078, 25.236343
   125054.,  0.195653,  0.608696,  0.093750,  1.935999, -0.751174, 25.419623
   125056.,  0.195654,  0.608696,  0.075000,  1.899487, -0.736733, 25.602683
   125058.,  0.195654,  0.608696,  0.056250,  1.847696, -0.716379, 25.784145
   125060.,  0.195654,  0.608696,  0.037500,  1.779795, -0.689838, 25.962158
   125062.,  0.195655,  0.608696,  0.018750,  1.695391, -0.656989, 26.134377
   125065.,  0.195653,  0.628261,  0.131250,  1.830044, -0.839188, 25.052202
   125067.,  0.195653,  0.628261,  0.112500,  1.820982, -0.834871, 25.229347
   125069.,  0.195653,  0.628261,  0.093750,  1.799500, -0.824785, 25.406731
   125071.,  0.195654,  0.628261,  0.075000,  1.764734, -0.808579, 25.583513
   125073.,  0.195654,  0.628261,  0.056250,  1.715829, -0.785908, 25.758364
   125075.,  0.195654,  0.628261,  0.037500,  1.652135, -0.756517, 25.929511
   125077.,  0.195655,  0.628261,  0.018750,  1.573371, -0.720311, 26.094859
   125080.,  0.195652,  0.647826,  0.131250,  1.686422, -0.891749, 25.050468
   125082.,  0.195653,  0.647826,  0.112500,  1.677596, -0.886933, 25.221503
   125084.,  0.195653,  0.647826,  0.093750,  1.657123, -0.875891, 25.392456
   125086.,  0.195653,  0.647826,  0.075000,  1.624336, -0.858312, 25.562442
   125088.,  0.195654,  0.647826,  0.056250,  1.578582, -0.833892, 25.730190
   125090.,  0.195654,  0.647826,  0.037500,  1.519379, -0.802418, 25.894065
   125092.,  0.195654,  0.647826,  0.018750,  1.446555, -0.763828, 26.052154
   125095.,  0.195652,  0.667391,  0.131250,  1.541239, -0.922536, 25.048481
   125097.,  0.195653,  0.667391,  0.112500,  1.532754, -0.917327, 25.212985
   125099.,  0.195653,  0.667391,  0.093750,  1.513444, -0.905579, 25.377126
   125101.,  0.195653,  0.667392,  0.075000,  1.482813, -0.887032, 25.539991
   125103.,  0.195653,  0.667392,  0.056250,  1.440385, -0.861437, 25.700361
   125105.,  0.195654,  0.667392,  0.037500,  1.385825, -0.828630, 25.856726
   125107.,  0.195654,  0.667392,  0.018750,  1.319051, -0.788588, 26.007352
   125110.,  0.195652,  0.686957,  0.131250,  1.398391, -0.933349, 25.046286
   125112.,  0.195653,  0.686957,  0.112500,  1.390337, -0.927866, 25.203984
   125114.,  0.195653,  0.686957,  0.093750,  1.372307, -0.915674, 25.361086
   125116.,  0.195653,  0.686957,  0.075000,  1.343946, -0.896567, 25.516663
   125118.,  0.195653,  0.686957,  0.056250,  1.304924, -0.870355, 25.669548
   125120.,  0.195653,  0.686957,  0.037500,  1.255029, -0.836928, 25.818343
   125122.,  0.195654,  0.686957,  0.018750,  1.194255, -0.796303, 25.961482
   125125.,  0.195652,  0.706522,  0.131250,  1.260971, -0.926477, 25.043936
   125127.,  0.195652,  0.706522,  0.112500,  1.253418, -0.920842, 25.194698
   125129.,  0.195653,  0.706522,  0.093750,  1.236739, -0.908464, 25.344682
   125131.,  0.195653,  0.706522,  0.075000,  1.210695, -0.889188, 25.492952
   125133.,  0.195653,  0.706522,  0.056250,  1.175072, -0.862882, 25.638389
   125135.,  0.195653,  0.706522,  0.037500,  1.129754, -0.829486, 25.779704
   125137.,  0.195653,  0.706522,  0.018750,  1.074793, -0.789055, 25.915476
   125140.,  0.195652,  0.726087,  0.131250,  1.131272, -0.904427, 25.041491
   125142.,  0.195652,  0.726087,  0.112500,  1.124263, -0.898760, 25.185321
   125144.,  0.195653,  0.726087,  0.093750,  1.108965, -0.886438, 25.328240
   125146.,  0.195653,  0.726087,  0.075000,  1.085223, -0.867352, 25.469311
   125148.,  0.195653,  0.726087,  0.056250,  1.052912, -0.841422, 25.607466
   125150.,  0.195653,  0.726087,  0.037500,  1.011992, -0.808633, 25.741509
   125152.,  0.195653,  0.726087,  0.018750,  0.962555, -0.769072, 25.870151
   125155.,  0.195652,  0.745652,  0.131250,  1.010855, -0.869720, 25.039011
   125157.,  0.195652,  0.745652,  0.112500,  1.004412, -0.864134, 25.176037
   125159.,  0.195652,  0.745652,  0.093750,  0.990480, -0.852085, 25.312058
   125161.,  0.195652,  0.745652,  0.075000,  0.968970, -0.833507, 25.446149
   125163.,  0.195652,  0.745652,  0.056250,  0.939823, -0.808362, 25.577288
   125165.,  0.195653,  0.745653,  0.037500,  0.903051, -0.776673, 25.704364
   125167.,  0.195653,  0.745653,  0.018750,  0.858774, -0.738552, 25.826202
   125170.,  0.195652,  0.765217,  0.131250,  0.900659, -0.824742, 25.036551
   125172.,  0.195652,  0.765218,  0.112500,  0.894781, -0.819334, 25.167007
   125174.,  0.195652,  0.765218,  0.093750,  0.882168, -0.807747, 25.296399
   125176.,  0.195652,  0.765218,  0.075000,  0.862776, -0.789947, 25.423818
   125178.,  0.195652,  0.765218,  0.056250,  0.836594, -0.765932, 25.548289
   125180.,  0.195652,  0.765218,  0.037500,  0.803671, -0.735753, 25.668776
   125182.,  0.195652,  0.765218,  0.018750,  0.764141, -0.699540, 25.784200
   125185.,  0.195652,  0.784782,  0.131250,  0.801125, -0.771646, 25.034161
   125187.,  0.195652,  0.784782,  0.112500,  0.795794, -0.766499, 25.158370
   125189.,  0.195652,  0.784782,  0.093750,  0.784426, -0.755533, 25.281483
   125191.,  0.195652,  0.784782,  0.075000,  0.767009, -0.738737, 25.402614
   125193.,  0.195652,  0.784782,  0.056250,  0.743561, -0.716134, 25.520830
   125195.,  0.195652,  0.784781,  0.037500,  0.714156, -0.687797, 25.635162
   125197.,  0.195652,  0.784781,  0.018750,  0.678935, -0.653865, 25.744614
   125200.,  0.195652,  0.804348,  0.131250,  0.712310, -0.712298, 25.031884
   125202.,  0.195652,  0.804347,  0.112500,  0.707493, -0.707482, 25.150242
   125204.,  0.195652,  0.804347,  0.093750,  0.697274, -0.697263, 25.267492
   125206.,  0.195652,  0.804347,  0.075000,  0.681661, -0.681650, 25.382771
   125208.,  0.195652,  0.804347,  0.056250,  0.660694, -0.660683, 25.495193
   125210.,  0.195652,  0.804347,  0.037500,  0.634459, -0.634448, 25.603843
   125212.,  0.195652,  0.804347,  0.018750,  0.603098, -0.603087, 25.707797
   125215.,  0.195652,  0.823913,  0.131250,  0.634005, -0.648272, 25.029753
   125217.,  0.195652,  0.823913,  0.112500,  0.629663, -0.643840, 25.142713
   125219.,  0.195652,  0.823913,  0.093750,  0.620485, -0.634468, 25.254568
   125221.,  0.195652,  0.823912,  0.075000,  0.606496, -0.620177, 25.364482
   125223.,  0.195652,  0.823912,  0.056250,  0.587746, -0.601018, 25.471605
   125225.,  0.195652,  0.823912,  0.037500,  0.564328, -0.577083, 25.575075
   125227.,  0.195652,  0.823912,  0.018750,  0.536381, -0.548513, 25.674029
   125230.,  0.195652,  0.843478,  0.131250,  0.565829, -0.580849, 25.027799
   125232.,  0.195652,  0.843478,  0.112500,  0.561912, -0.576843, 25.135858
   125234.,  0.195652,  0.843478,  0.093750,  0.553662, -0.568394, 25.242823
   125236.,  0.195652,  0.843478,  0.075000,  0.541110, -0.555531, 25.347887
   125238.,  0.195652,  0.843478,  0.056250,  0.524312, -0.538310, 25.450235
   125240.,  0.195652,  0.843477,  0.037500,  0.503364, -0.516822, 25.549047
   125242.,  0.195652,  0.843477,  0.018750,  0.478398, -0.491202, 25.643514
   125245.,  0.195652,  0.863043,  0.131250,  0.507298, -0.511046, 25.026040
   125247.,  0.195652,  0.863043,  0.112500,  0.503757, -0.507496, 25.129728
   125249.,  0.195652,  0.863043,  0.093750,  0.496318, -0.500027, 25.232340
   125251.,  0.195652,  0.863043,  0.075000,  0.485014, -0.488669, 25.333094
   125253.,  0.195652,  0.863043,  0.056250,  0.469908, -0.473478, 25.431207
   125255.,  0.195652,  0.863043,  0.037500,  0.451092, -0.454543, 25.525898
   125257.,  0.195652,  0.863043,  0.018750,  0.428691, -0.431987, 25.616400
   125260.,  0.195652,  0.882609,  0.131250,  0.457891, -0.439642, 25.024494
   125262.,  0.195652,  0.882609,  0.112500,  0.454674, -0.436571, 25.124364
   125264.,  0.195652,  0.882608,  0.093750,  0.447928, -0.430121, 25.223178
   125266.,  0.195652,  0.882608,  0.075000,  0.437690, -0.420322, 25.320179
